batsmen,bowler,balls,delivery,0s,1s,2s,3s,4s,5s,6s
JO Holder,Shakib Al Hasan,3,5,1,1,1,0,1,0,1
JO Holder,Shakib Al Hasan,3,6,1,1,1,0,1,0,1
JO Holder,Sunil Narine,4,2,1,1,1,0,1,0,1
JO Holder,Sunil Narine,4,4,1,1,1,0,1,0,1
JO Holder,Sunil Narine,4,5,1,1,1,0,1,0,1
JO Holder,Sunil Narine,4,6,1,1,1,0,1,0,1
JO Holder,Umesh Yadav,4,2,1,1,1,0,1,0,1
JO Holder,Umesh Yadav,4,3,1,1,1,0,1,0,1
JO Holder,Umesh Yadav,4,4,1,1,1,0,1,0,1
JO Holder,Umesh Yadav,4,6,1,1,1,0,1,0,1
JP Duminy,A Ashish Reddy,2,1,0,1,0,0,0,0,0
JP Duminy,A Ashish Reddy,2,7,0,1,0,0,0,0,0
JP Duminy,A Chandila,6,1,1,1,0,0,0,0,0
JP Duminy,A Chandila,6,3,1,1,0,0,0,0,0
JP Duminy,A Chandila,6,4,1,1,1,0,0,0,0
JP Duminy,A Chandila,6,5,1,1,1,0,0,0,0
JP Duminy,A Chandila,6,6,1,1,1,0,0,0,0
JP Duminy,A Kumble,13,1,1,1,1,0,0,0,0
JP Duminy,A Kumble,13,2,1,2,1,0,0,0,0
JP Duminy,A Kumble,13,3,1,1,1,0,0,0,0
JP Duminy,A Kumble,13,4,1,2,1,0,0,0,0
JP Duminy,A Kumble,13,5,1,2,1,0,0,0,0
JP Duminy,A Kumble,13,6,2,2,1,0,0,0,0
JP Duminy,A Mithun,13,1,2,1,1,0,0,0,0
JP Duminy,A Mithun,13,2,1,1,1,0,1,0,0
JP Duminy,A Mithun,13,3,1,2,1,0,1,0,0
JP Duminy,A Mithun,13,4,1,2,1,0,1,0,1
JP Duminy,A Mithun,13,5,1,2,1,0,1,0,1
JP Duminy,A Mithun,13,6,1,2,1,0,1,0,1
JP Duminy,A Nehra,13,1,2,1,1,0,1,0,1
JP Duminy,A Nehra,13,2,2,2,1,0,1,0,1
JP Duminy,A Nehra,13,3,2,1,1,0,1,0,1
JP Duminy,A Nehra,13,4,1,1,1,0,1,0,1
JP Duminy,A Nehra,13,5,1,1,1,0,1,0,1
JP Duminy,A Nehra,13,6,1,3,1,0,1,0,1
JP Duminy,A Zampa,3,1,1,1,1,0,1,0,1
JP Duminy,A Zampa,3,3,1,1,1,0,1,0,1
JP Duminy,A Zampa,3,5,1,1,1,0,1,0,1
JP Duminy,AA Jhunjhunwala,5,2,1,1,1,0,1,0,1
JP Duminy,AA Jhunjhunwala,5,3,1,1,1,0,1,0,1
JP Duminy,AA Jhunjhunwala,5,4,1,1,1,0,1,0,1
JP Duminy,AA Jhunjhunwala,5,5,1,1,1,0,1,0,1
JP Duminy,AA Jhunjhunwala,5,6,1,1,1,0,1,0,1
JP Duminy,AB Agarkar,6,1,1,1,1,0,1,0,1
JP Duminy,AB Agarkar,6,3,1,1,1,0,1,0,1
JP Duminy,AB Agarkar,6,4,1,1,1,0,1,0,1
JP Duminy,AB Agarkar,6,5,1,1,1,0,1,0,1
JP Duminy,AB Agarkar,6,6,1,1,1,0,1,0,1
JP Duminy,AB Agarkar,6,7,1,1,1,0,1,0,1
JP Duminy,AB Dinda,23,1,1,1,2,0,1,0,1
JP Duminy,AB Dinda,23,2,1,4,2,0,1,0,1
JP Duminy,AB Dinda,23,3,1,4,2,0,1,0,1
JP Duminy,AB Dinda,23,4,1,2,1,0,1,0,1
JP Duminy,AB Dinda,23,5,1,2,1,0,1,0,1
JP Duminy,AB Dinda,23,6,1,2,1,0,1,0,1
JP Duminy,AB Dinda,23,7,1,1,1,0,1,0,1
JP Duminy,AB McDonald,1,1,1,1,1,0,1,0,1
JP Duminy,AC Thomas,6,2,1,1,1,0,1,0,1
JP Duminy,AC Thomas,6,3,1,2,1,0,1,0,1
JP Duminy,AC Thomas,6,5,1,1,1,0,1,0,1
JP Duminy,AC Thomas,6,6,1,1,1,0,1,0,1
JP Duminy,AM Salvi,2,2,1,1,1,0,1,0,1
JP Duminy,AM Salvi,2,3,1,1,1,0,1,0,1
JP Duminy,AN Ahmed,6,1,1,1,1,0,1,0,1
JP Duminy,AN Ahmed,6,2,1,1,1,0,1,0,1
JP Duminy,AN Ahmed,6,3,1,1,1,0,1,0,1
JP Duminy,AN Ahmed,6,4,1,1,1,0,1,0,1
JP Duminy,AN Ahmed,6,5,1,1,1,0,1,0,1
JP Duminy,AN Ahmed,6,7,1,1,1,0,1,0,1
JP Duminy,Amit Mishra,6,1,1,1,1,0,1,0,1
JP Duminy,Amit Mishra,6,4,1,1,1,0,1,0,1
JP Duminy,Amit Mishra,6,5,1,1,1,0,1,0,1
JP Duminy,Amit Mishra,6,6,1,1,1,0,1,0,1
JP Duminy,Amit Singh,10,1,1,1,1,0,1,0,1
JP Duminy,Amit Singh,10,2,1,1,1,0,1,0,1
JP Duminy,Amit Singh,10,3,1,1,1,0,1,0,1
JP Duminy,Amit Singh,10,4,1,1,1,0,1,0,1
JP Duminy,Amit Singh,10,5,1,1,1,0,1,0,1
JP Duminy,Amit Singh,10,6,1,1,1,0,1,0,1
JP Duminy,Anureet Singh,5,1,1,1,1,0,1,0,1
JP Duminy,Anureet Singh,5,2,1,1,1,0,1,0,1
JP Duminy,Anureet Singh,5,3,1,1,1,0,1,0,1
JP Duminy,Anureet Singh,5,4,1,1,1,0,1,0,1
JP Duminy,Anureet Singh,5,5,1,1,1,0,1,0,1
JP Duminy,Axar Patel,5,1,1,1,1,0,1,0,1
JP Duminy,Axar Patel,5,4,1,1,1,0,1,0,1
JP Duminy,Axar Patel,5,5,1,1,1,0,1,0,1
JP Duminy,Axar Patel,5,6,1,1,1,0,1,0,1
JP Duminy,B Lee,8,1,1,1,1,0,1,0,1
JP Duminy,B Lee,8,3,1,2,1,0,1,0,1
JP Duminy,B Lee,8,4,1,2,1,0,1,0,1
JP Duminy,B Lee,8,5,1,2,1,0,1,0,1
JP Duminy,B Lee,8,6,1,2,1,0,1,0,1
JP Duminy,BA Bhatt,2,1,1,1,1,0,1,0,1
JP Duminy,BA Bhatt,2,5,1,1,1,0,1,0,1
JP Duminy,BAW Mendis,3,3,1,1,1,0,1,0,1
JP Duminy,BAW Mendis,3,4,1,1,1,0,1,0,1
JP Duminy,BAW Mendis,3,6,1,1,1,0,1,0,1
JP Duminy,BE Hendricks,3,1,1,1,1,0,1,0,1
JP Duminy,BE Hendricks,3,4,1,1,1,0,1,0,1
JP Duminy,BE Hendricks,3,5,1,1,1,0,1,0,1
JP Duminy,BJ Hodge,7,1,1,1,1,0,1,0,1
JP Duminy,BJ Hodge,7,2,1,1,1,0,1,0,1
JP Duminy,BJ Hodge,7,3,1,1,1,0,1,0,1
JP Duminy,BJ Hodge,7,4,1,1,1,0,1,0,1
JP Duminy,BJ Hodge,7,6,1,3,1,0,1,0,1
JP Duminy,BW Hilfenhaus,1,6,1,3,1,0,1,0,1
JP Duminy,Barinder Sran,5,1,1,3,1,0,1,0,1
JP Duminy,Barinder Sran,5,2,1,1,1,0,1,0,1
JP Duminy,Barinder Sran,5,4,1,1,1,0,1,0,1
JP Duminy,Barinder Sran,5,5,1,1,1,0,1,0,1
JP Duminy,Barinder Sran,5,6,1,1,1,0,1,0,1
JP Duminy,Bhuvneshwar Kumar,21,1,1,1,1,0,1,0,1
JP Duminy,Bhuvneshwar Kumar,21,2,3,2,1,0,1,0,1
JP Duminy,Bhuvneshwar Kumar,21,3,2,2,1,0,1,0,1
JP Duminy,Bhuvneshwar Kumar,21,4,2,1,1,0,1,0,1
JP Duminy,Bhuvneshwar Kumar,21,5,2,2,1,0,1,0,1
JP Duminy,Bhuvneshwar Kumar,21,6,2,2,1,0,1,0,1
JP Duminy,Bhuvneshwar Kumar,21,7,2,2,1,0,1,0,1
JP Duminy,Chris Gayle,22,1,2,4,1,0,1,0,1
JP Duminy,Chris Gayle,22,2,1,4,1,0,1,0,1
JP Duminy,Chris Gayle,22,3,1,1,1,1,1,0,1
JP Duminy,Chris Gayle,22,4,2,2,1,1,1,0,1
JP Duminy,Chris Gayle,22,5,1,1,1,1,1,0,1
JP Duminy,Chris Gayle,22,6,1,2,1,1,1,0,1
JP Duminy,Chris Gayle,22,7,1,1,1,1,1,0,1
JP Duminy,Chris Morris,7,2,1,1,1,1,1,0,1
JP Duminy,Chris Morris,7,3,1,1,1,1,1,0,1
JP Duminy,Chris Morris,7,4,1,1,1,1,1,0,1
JP Duminy,Chris Morris,7,5,1,1,1,1,1,0,1
JP Duminy,Chris Morris,7,6,1,1,1,1,1,0,1
JP Duminy,Colin de Grandhomme,3,2,1,1,1,1,1,0,1
JP Duminy,Colin de Grandhomme,3,5,1,1,1,1,1,0,1
JP Duminy,Colin de Grandhomme,3,6,1,1,1,1,1,0,1
JP Duminy,Corey Anderson,3,2,1,1,1,1,1,0,1
JP Duminy,Corey Anderson,3,5,1,1,1,1,1,0,1
JP Duminy,Corey Anderson,3,6,1,1,1,1,1,0,1
JP Duminy,D Wiese,10,1,1,1,2,1,1,0,1
JP Duminy,D Wiese,10,2,1,2,2,1,1,0,1
JP Duminy,D Wiese,10,3,1,1,2,1,1,0,1
JP Duminy,D Wiese,10,4,1,1,2,1,1,0,1
JP Duminy,D Wiese,10,5,1,1,2,1,1,0,1
JP Duminy,D Wiese,10,6,1,2,2,1,1,0,1
JP Duminy,D du Preez,4,1,1,2,2,1,1,0,1
JP Duminy,D du Preez,4,2,1,2,2,1,1,0,1
JP Duminy,D du Preez,4,5,1,2,2,1,1,0,1
JP Duminy,D du Preez,4,6,1,2,2,1,1,0,1
JP Duminy,DE Bollinger,3,2,1,1,2,1,1,0,1
JP Duminy,DE Bollinger,3,6,1,1,2,1,1,0,1
JP Duminy,DJ Hussey,5,1,1,1,2,1,1,0,1
JP Duminy,DJ Hussey,5,2,1,1,2,1,1,0,1
JP Duminy,DJ Hussey,5,3,1,2,2,1,1,0,1
JP Duminy,DJ Hussey,5,6,1,2,2,1,1,0,1
JP Duminy,DL Vettori,4,3,1,2,2,1,1,0,1
JP Duminy,DL Vettori,4,4,1,2,2,1,1,0,1
JP Duminy,DL Vettori,4,5,1,2,1,1,1,0,1
JP Duminy,DL Vettori,4,6,1,2,1,1,1,0,1
JP Duminy,DP Nannes,10,1,1,2,1,1,1,0,1
JP Duminy,DP Nannes,10,2,1,2,1,1,1,0,1
JP Duminy,DP Nannes,10,3,1,2,1,1,1,0,1
JP Duminy,DP Nannes,10,4,1,1,1,1,1,0,1
JP Duminy,DP Nannes,10,5,1,1,1,1,1,0,1
JP Duminy,DP Nannes,10,6,1,1,1,1,1,0,1
JP Duminy,DP Nannes,10,7,1,1,1,1,1,0,1
JP Duminy,DP Nannes,10,8,1,1,1,1,1,0,1
JP Duminy,DP Nannes,10,9,1,1,1,1,1,0,1
JP Duminy,DR Smith,16,1,1,3,1,1,1,0,1
JP Duminy,DR Smith,16,2,1,3,1,1,1,0,1
JP Duminy,DR Smith,16,3,1,3,1,1,1,0,1
JP Duminy,DR Smith,16,4,1,3,1,1,1,0,1
JP Duminy,DR Smith,16,5,1,3,1,1,1,0,1
JP Duminy,DR Smith,16,6,1,4,1,1,1,0,1
JP Duminy,DW Steyn,15,1,1,1,1,1,1,0,1
JP Duminy,DW Steyn,15,2,1,1,1,1,1,0,1
JP Duminy,DW Steyn,15,3,2,1,1,1,1,0,1
JP Duminy,DW Steyn,15,4,2,2,1,1,2,0,1
JP Duminy,DW Steyn,15,5,1,1,1,1,2,0,1
JP Duminy,DW Steyn,15,6,2,1,1,1,1,0,1
JP Duminy,Deepak Hooda,15,1,1,1,1,1,1,0,1
JP Duminy,Deepak Hooda,15,2,1,2,1,1,1,0,1
JP Duminy,Deepak Hooda,15,3,1,2,1,1,1,0,1
JP Duminy,Deepak Hooda,15,4,1,1,1,1,1,0,1
JP Duminy,Deepak Hooda,15,5,2,1,1,1,1,0,1
JP Duminy,Deepak Hooda,15,6,2,3,1,1,1,0,1
JP Duminy,Dhawal Kulkarni,24,1,2,1,1,1,1,0,1
JP Duminy,Dhawal Kulkarni,24,2,2,3,1,1,1,0,1
JP Duminy,Dhawal Kulkarni,24,3,2,2,1,1,1,0,1
JP Duminy,Dhawal Kulkarni,24,4,1,2,1,1,1,0,1
JP Duminy,Dhawal Kulkarni,24,5,2,3,1,1,1,0,1
JP Duminy,Dhawal Kulkarni,24,6,2,2,1,1,1,0,1
JP Duminy,Dwayne Bravo,9,1,2,1,1,1,1,0,1
JP Duminy,Dwayne Bravo,9,2,2,1,1,1,1,0,1
JP Duminy,Dwayne Bravo,9,3,2,1,1,1,1,0,1
JP Duminy,Dwayne Bravo,9,4,2,1,1,1,1,0,1
JP Duminy,Dwayne Bravo,9,5,2,1,1,1,1,0,1
JP Duminy,Dwayne Bravo,9,6,2,1,1,1,1,0,1
JP Duminy,Dwayne Bravo,9,7,2,1,1,1,1,0,1
JP Duminy,FH Edwards,7,1,1,1,1,1,1,0,1
JP Duminy,FH Edwards,7,2,1,1,1,1,1,0,1
JP Duminy,FH Edwards,7,3,1,1,1,1,1,0,1
JP Duminy,FH Edwards,7,4,1,1,1,1,1,0,1
JP Duminy,FH Edwards,7,5,1,1,1,1,1,0,1
JP Duminy,FH Edwards,7,6,1,1,1,1,1,0,1
JP Duminy,FH Edwards,7,7,1,1,1,1,1,0,1
JP Duminy,GB Hogg,3,1,1,1,1,1,1,0,1
JP Duminy,GB Hogg,3,3,1,1,1,1,1,0,1
JP Duminy,GB Hogg,3,4,1,1,1,1,1,0,1
JP Duminy,Harbhajan Singh,35,1,2,4,1,1,1,0,1
JP Duminy,Harbhajan Singh,35,2,3,2,1,1,1,0,1
JP Duminy,Harbhajan Singh,35,3,2,3,1,1,1,0,1
JP Duminy,Harbhajan Singh,35,4,2,4,1,1,1,0,1
JP Duminy,Harbhajan Singh,35,5,1,2,2,1,1,0,1
JP Duminy,Harbhajan Singh,35,6,2,2,1,1,1,0,1
JP Duminy,Hardik Pandya,4,1,2,1,1,1,1,0,1
JP Duminy,Hardik Pandya,4,2,2,1,1,1,1,0,1
JP Duminy,Hardik Pandya,4,6,2,1,1,1,1,0,1
JP Duminy,Harmeet Singh,9,1,2,1,1,1,1,0,1
JP Duminy,Harmeet Singh,9,2,2,2,1,1,1,0,1
JP Duminy,Harmeet Singh,9,5,1,1,1,1,1,0,1
JP Duminy,Harmeet Singh,9,6,1,1,1,1,2,0,1
JP Duminy,Harshal Patel,23,1,4,1,1,1,2,0,1
JP Duminy,Harshal Patel,23,2,4,3,1,1,2,0,1
JP Duminy,Harshal Patel,23,3,1,2,1,1,1,0,1
JP Duminy,Harshal Patel,23,4,1,3,1,1,1,0,1
JP Duminy,Harshal Patel,23,5,1,1,1,1,1,0,1
JP Duminy,Harshal Patel,23,6,3,1,1,1,1,0,1
JP Duminy,IC Pandey,14,1,2,1,1,1,1,0,1
JP Duminy,IC Pandey,14,2,2,1,1,1,1,0,1
JP Duminy,IC Pandey,14,3,2,1,1,1,1,0,1
JP Duminy,IC Pandey,14,4,3,1,1,1,1,0,1
JP Duminy,IC Pandey,14,5,2,1,1,1,1,0,1
JP Duminy,IC Pandey,14,6,2,1,1,1,1,0,1
JP Duminy,IK Pathan,20,1,1,4,1,1,1,0,1
JP Duminy,IK Pathan,20,2,1,4,1,1,1,0,1
JP Duminy,IK Pathan,20,3,1,4,1,1,1,0,1
JP Duminy,IK Pathan,20,4,1,1,1,1,1,0,1
JP Duminy,IK Pathan,20,5,1,3,1,1,1,0,1
JP Duminy,IK Pathan,20,6,1,2,1,1,1,0,1
JP Duminy,IK Pathan,20,7,1,1,1,1,1,0,1
JP Duminy,Iqbal Abdulla,1,2,1,1,1,1,1,0,1
JP Duminy,Ishant Sharma,8,1,1,1,1,1,1,0,1
JP Duminy,Ishant Sharma,8,2,1,1,1,1,1,0,1
JP Duminy,Ishant Sharma,8,3,1,1,1,1,1,0,1
JP Duminy,Ishant Sharma,8,4,1,1,1,1,1,0,1
JP Duminy,Ishant Sharma,8,5,1,1,1,1,1,0,1
JP Duminy,Ishant Sharma,8,6,1,1,1,1,1,0,1
JP Duminy,Ishant Sharma,8,7,1,1,1,1,1,0,1
JP Duminy,J Botha,22,1,1,2,1,1,1,0,1
JP Duminy,J Botha,22,2,1,3,1,1,1,0,1
JP Duminy,J Botha,22,3,1,1,1,1,1,0,1
JP Duminy,J Botha,22,4,2,2,1,1,1,0,1
JP Duminy,J Botha,22,5,1,2,1,1,1,0,1
JP Duminy,J Botha,22,6,1,3,1,1,1,0,1
JP Duminy,JA Morkel,13,1,1,3,1,1,1,0,1
JP Duminy,JA Morkel,13,2,1,1,1,1,1,0,1
JP Duminy,JA Morkel,13,3,1,2,1,1,1,0,1
JP Duminy,JA Morkel,13,4,1,1,1,1,1,0,1
JP Duminy,JA Morkel,13,5,1,2,1,1,1,0,1
JP Duminy,JA Morkel,13,6,1,2,1,1,1,0,1
JP Duminy,JEC Franklin,7,1,1,1,1,1,1,0,1
JP Duminy,JEC Franklin,7,2,1,1,1,1,1,0,1
JP Duminy,JEC Franklin,7,3,1,2,1,1,1,0,1
JP Duminy,JEC Franklin,7,4,1,2,1,1,1,0,1
JP Duminy,JEC Franklin,7,5,1,1,1,1,1,0,1
JP Duminy,JH Kallis,14,1,1,1,1,1,1,0,1
JP Duminy,JH Kallis,14,2,1,1,1,1,1,0,1
JP Duminy,JH Kallis,14,3,1,1,1,1,1,0,1
JP Duminy,JH Kallis,14,4,1,2,1,1,1,0,1
JP Duminy,JH Kallis,14,5,1,1,1,1,1,0,1
JP Duminy,JH Kallis,14,6,1,2,1,1,1,0,1
JP Duminy,JJ van der Wath,7,2,1,2,1,1,1,0,1
JP Duminy,JJ van der Wath,7,3,1,2,1,1,1,0,1
JP Duminy,JJ van der Wath,7,4,1,2,1,1,1,0,1
JP Duminy,JJ van der Wath,7,5,2,2,1,1,1,0,1
JP Duminy,JJ van der Wath,7,6,2,1,1,1,1,0,1
JP Duminy,JP Faulkner,29,1,2,1,1,1,1,0,1
JP Duminy,JP Faulkner,29,2,1,3,1,1,1,0,1
JP Duminy,JP Faulkner,29,3,2,1,1,1,1,0,1
JP Duminy,JP Faulkner,29,4,2,4,2,1,1,0,1
JP Duminy,JP Faulkner,29,5,2,2,1,1,1,0,1
JP Duminy,JP Faulkner,29,6,2,2,1,1,1,0,1
JP Duminy,JR Hopes,11,1,1,2,1,1,1,0,1
JP Duminy,JR Hopes,11,2,1,1,1,1,1,0,1
JP Duminy,JR Hopes,11,3,1,1,1,1,1,0,1
JP Duminy,JR Hopes,11,4,1,1,1,1,1,0,1
JP Duminy,JR Hopes,11,5,1,1,1,1,1,0,1
JP Duminy,JR Hopes,11,6,1,1,1,1,1,0,1
JP Duminy,Jagadeesha Suchith,3,1,1,1,1,1,1,0,1
JP Duminy,Jagadeesha Suchith,3,2,1,1,1,1,1,0,1
JP Duminy,Jagadeesha Suchith,3,4,1,1,1,1,1,0,1
JP Duminy,Jasprit Bumrah,33,1,1,2,2,1,1,0,1
JP Duminy,Jasprit Bumrah,33,2,2,4,2,1,1,0,1
JP Duminy,Jasprit Bumrah,33,3,2,3,2,1,1,0,2
JP Duminy,Jasprit Bumrah,33,4,2,3,2,1,1,0,1
JP Duminy,Jasprit Bumrah,33,5,2,3,2,1,1,0,1
JP Duminy,Jasprit Bumrah,33,6,2,2,1,1,1,0,1
JP Duminy,Jasprit Bumrah,33,7,2,2,1,1,1,0,1
JP Duminy,Jaydev Unadkat,7,2,2,1,1,1,1,0,1
JP Duminy,Jaydev Unadkat,7,3,2,1,1,1,1,0,1
JP Duminy,Jaydev Unadkat,7,4,2,1,1,1,1,0,1
JP Duminy,Jaydev Unadkat,7,5,1,1,1,1,1,0,1
JP Duminy,Jaydev Unadkat,7,6,1,1,1,1,1,0,1
JP Duminy,Joginder Sharma,4,1,1,1,1,1,1,0,1
JP Duminy,Joginder Sharma,4,3,1,1,1,1,1,0,1
JP Duminy,Joginder Sharma,4,4,1,1,1,1,1,0,1
JP Duminy,Joginder Sharma,4,6,1,1,1,1,1,0,1
JP Duminy,K Goel,9,1,1,1,1,1,1,0,1
JP Duminy,K Goel,9,2,2,1,1,1,1,0,1
JP Duminy,K Goel,9,3,1,1,1,1,1,0,1
JP Duminy,K Goel,9,4,1,1,1,1,1,0,1
JP Duminy,K Goel,9,5,1,1,1,1,1,0,1
JP Duminy,K Goel,9,7,1,1,1,1,1,0,1
JP Duminy,KK Cooper,3,2,1,1,1,1,1,0,1
JP Duminy,KK Cooper,3,3,1,1,1,1,1,0,1
JP Duminy,KK Cooper,3,4,1,1,1,1,1,0,1
JP Duminy,KP Appanna,7,1,1,1,1,1,1,0,1
JP Duminy,KP Appanna,7,2,1,1,1,1,1,0,1
JP Duminy,KP Appanna,7,3,1,1,1,1,1,0,1
JP Duminy,KP Appanna,7,4,1,1,1,1,1,0,1
JP Duminy,KP Appanna,7,5,1,1,1,1,1,0,1
JP Duminy,KP Appanna,7,6,1,1,1,1,1,0,1
JP Duminy,KP Pietersen,5,3,1,2,1,1,1,0,1
JP Duminy,KP Pietersen,5,5,1,2,1,1,1,0,1
JP Duminy,KP Pietersen,5,6,1,1,1,1,1,0,1
JP Duminy,KW Richardson,11,1,1,1,1,1,1,0,1
JP Duminy,KW Richardson,11,2,1,1,1,1,1,0,1
JP Duminy,KW Richardson,11,3,3,1,1,1,1,0,1
JP Duminy,KW Richardson,11,4,1,1,1,1,1,0,1
JP Duminy,KW Richardson,11,5,1,1,1,1,1,0,1
JP Duminy,KW Richardson,11,7,1,1,1,1,1,0,1
JP Duminy,Karanveer Singh,2,2,1,1,1,1,1,0,1
JP Duminy,Karanveer Singh,2,3,1,1,1,1,1,0,1
JP Duminy,Karn Sharma,11,1,1,1,1,1,1,0,1
JP Duminy,Karn Sharma,11,2,1,1,1,1,1,0,1
JP Duminy,Karn Sharma,11,3,1,1,1,1,1,0,1
JP Duminy,Karn Sharma,11,4,1,1,1,1,1,0,1
JP Duminy,Karn Sharma,11,5,1,1,1,1,1,0,1
JP Duminy,Karn Sharma,11,6,1,1,1,1,1,0,1
JP Duminy,Kieron Pollard,18,1,2,1,1,1,1,0,1
JP Duminy,Kieron Pollard,18,2,2,2,1,1,1,0,1
JP Duminy,Kieron Pollard,18,3,2,2,1,1,1,0,1
JP Duminy,Kieron Pollard,18,4,1,1,1,1,1,0,1
JP Duminy,Kieron Pollard,18,5,1,1,1,1,1,0,1
JP Duminy,Kieron Pollard,18,6,1,1,1,1,1,0,1
JP Duminy,Kieron Pollard,18,7,1,1,1,1,1,0,1
JP Duminy,Krunal Pandya,8,1,1,2,1,1,1,0,1
JP Duminy,Krunal Pandya,8,2,1,1,1,1,1,0,1
JP Duminy,Krunal Pandya,8,3,1,2,1,1,1,0,1
JP Duminy,Krunal Pandya,8,4,1,1,1,1,1,0,1
JP Duminy,Krunal Pandya,8,5,1,2,1,1,1,0,1
JP Duminy,L Ablish,3,2,1,1,1,1,1,0,1
JP Duminy,L Ablish,3,4,1,1,1,1,1,0,1
JP Duminy,L Ablish,3,5,1,1,1,1,1,0,1
JP Duminy,L Balaji,10,1,1,1,1,1,1,0,1
JP Duminy,L Balaji,10,2,1,2,1,1,1,0,1
JP Duminy,L Balaji,10,4,1,2,1,1,1,0,1
JP Duminy,L Balaji,10,5,1,1,1,1,1,0,1
JP Duminy,L Balaji,10,6,1,1,1,1,1,0,1
JP Duminy,LR Shukla,10,1,2,1,1,1,1,0,1
JP Duminy,LR Shukla,10,2,2,3,1,1,1,0,1
JP Duminy,LR Shukla,10,4,2,3,1,1,1,0,1
JP Duminy,LR Shukla,10,5,1,1,1,1,1,0,1
JP Duminy,M Kartik,12,1,1,2,1,1,1,0,1
JP Duminy,M Kartik,12,2,1,2,1,1,1,0,1
JP Duminy,M Kartik,12,3,1,2,1,1,1,0,1
JP Duminy,M Kartik,12,4,1,1,1,1,1,0,1
JP Duminy,M Kartik,12,5,1,1,1,1,1,0,1
JP Duminy,M Kartik,12,6,1,2,1,1,1,0,1
JP Duminy,M Manhas,9,1,1,1,1,1,1,0,1
JP Duminy,M Manhas,9,2,1,1,1,1,1,0,1
JP Duminy,M Manhas,9,3,1,1,1,1,1,0,1
JP Duminy,M Manhas,9,4,1,1,1,1,1,0,1
JP Duminy,M Manhas,9,5,1,2,1,1,1,0,1
JP Duminy,M Manhas,9,6,1,2,1,1,1,0,1
JP Duminy,M Morkel,17,1,1,1,1,1,1,0,1
JP Duminy,M Morkel,17,2,1,1,1,1,1,0,1
JP Duminy,M Morkel,17,3,1,1,1,1,1,0,1
JP Duminy,M Morkel,17,4,2,1,1,1,1,0,1
JP Duminy,M Morkel,17,5,2,2,1,1,1,0,1
JP Duminy,M Morkel,17,6,1,2,1,1,1,0,1
JP Duminy,M Morkel,17,7,1,1,1,1,1,0,1
JP Duminy,M Muralitharan,37,1,4,2,1,1,1,0,1
JP Duminy,M Muralitharan,37,2,2,2,1,1,1,0,1
JP Duminy,M Muralitharan,37,3,2,5,1,1,1,0,1
JP Duminy,M Muralitharan,37,4,1,1,1,1,1,0,1
JP Duminy,M Muralitharan,37,5,2,5,1,1,1,0,1
JP Duminy,M Muralitharan,37,6,4,5,1,1,1,0,1
JP Duminy,M Muralitharan,37,7,4,1,1,1,1,0,1
JP Duminy,M de Lange,7,1,4,2,1,1,1,0,1
JP Duminy,M de Lange,7,3,4,1,1,1,1,0,1
JP Duminy,M de Lange,7,5,1,1,1,1,1,0,1
JP Duminy,M de Lange,7,6,1,2,1,1,1,0,1
JP Duminy,MA Starc,22,1,2,1,1,1,1,0,1
JP Duminy,MA Starc,22,2,2,2,1,1,1,0,1
JP Duminy,MA Starc,22,3,1,2,1,1,2,0,1
JP Duminy,MA Starc,22,4,1,2,2,1,1,0,1
JP Duminy,MA Starc,22,5,1,1,2,1,1,0,1
JP Duminy,MA Starc,22,6,1,2,2,1,1,0,1
JP Duminy,MA Starc,22,7,1,2,2,1,1,0,1
JP Duminy,MC Henriques,3,1,1,2,2,1,1,0,1
JP Duminy,MC Henriques,3,2,1,1,2,1,1,0,1
JP Duminy,MC Henriques,3,4,1,1,2,1,1,0,1
JP Duminy,MM Patel,6,3,1,1,2,1,2,0,1
JP Duminy,MM Patel,6,4,1,1,2,1,2,0,1
JP Duminy,MM Patel,6,5,1,1,2,1,2,0,1
JP Duminy,MM Patel,6,6,1,1,2,1,2,0,1
JP Duminy,MN Samuels,6,1,1,1,2,1,2,0,1
JP Duminy,MN Samuels,6,2,1,1,2,1,2,0,1
JP Duminy,MN Samuels,6,3,1,1,2,1,2,0,1
JP Duminy,MN Samuels,6,4,1,1,2,1,2,0,1
JP Duminy,MN Samuels,6,7,1,1,2,1,2,0,1
JP Duminy,MR Marsh,8,1,1,2,2,1,2,0,1
JP Duminy,MR Marsh,8,2,1,1,2,1,2,0,1
JP Duminy,MR Marsh,8,3,1,1,2,1,2,0,1
JP Duminy,MR Marsh,8,4,1,1,2,1,2,0,1
JP Duminy,MR Marsh,8,6,1,2,2,1,2,0,1
JP Duminy,MS Gony,3,1,1,1,2,1,2,0,1
JP Duminy,MS Gony,3,3,1,1,2,1,2,0,1
JP Duminy,MS Gony,3,7,1,1,2,1,2,0,1
JP Duminy,Mitchell Johnson,9,1,1,1,2,1,1,0,1
JP Duminy,Mitchell Johnson,9,2,1,1,2,1,1,0,1
JP Duminy,Mitchell Johnson,9,3,1,1,1,1,1,0,1
JP Duminy,Mitchell Johnson,9,4,1,1,1,1,1,0,1
JP Duminy,Mitchell Johnson,9,5,2,1,1,1,1,0,1
JP Duminy,Mitchell Johnson,9,6,2,2,1,1,1,0,1
JP Duminy,Mitchell Johnson,9,7,2,1,1,1,1,0,1
